user_id,last_interaction,total_stored_value,days_since_last_use,status
USER_0106,2026-04-21 15:10:01.042603,650.0,59,High-Risk Stagnant
USER_0126,2026-06-03 15:10:01.043162,649.0,16,At-Risk
USER_0457,2026-06-08 15:10:01.053957,648.0,11,Healthy Idle
USER_0908,2026-05-22 15:10:01.068167,647.0,28,At-Risk
USER_0241,2026-06-15 15:10:01.047443,645.0,4,Healthy Idle
USER_0639,2026-05-20 15:10:01.059211,645.0,30,At-Risk
USER_0238,2026-06-12 15:10:01.047372,641.0,7,Healthy Idle
USER_0267,2026-04-25 15:10:01.048334,640.0,55,High-Risk Stagnant
USER_0162,2026-05-19 15:10:01.044468,637.0,31,High-Risk Stagnant
USER_0120,2026-06-19 15:10:01.043027,636.0,0,Healthy Idle
USER_0121,2026-06-18 15:10:01.043039,633.0,1,Healthy Idle
USER_0500,2026-05-19 15:10:01.055190,631.0,31,High-Risk Stagnant
USER_0992,2026-05-09 15:10:01.071048,630.0,41,High-Risk Stagnant
USER_0327,2026-06-16 15:10:01.050125,626.0,3,Healthy Idle
USER_0646,2026-06-16 15:10:01.059368,624.0,3,Healthy Idle
USER_0663,2026-06-14 15:10:01.059893,624.0,5,Healthy Idle
USER_0938,2026-06-12 15:10:01.069164,624.0,7,Healthy Idle
USER_0680,2026-06-17 15:10:01.060377,621.0,2,Healthy Idle
USER_0779,2026-05-23 15:10:01.064149,619.0,27,At-Risk
USER_0658,2026-06-18 15:10:01.059739,617.0,1,Healthy Idle
USER_0451,2026-05-03 15:10:01.053815,614.0,47,High-Risk Stagnant
USER_0793,2026-06-17 15:10:01.064526,614.0,2,Healthy Idle
USER_0953,2026-05-26 15:10:01.069676,606.0,24,At-Risk
USER_0002,2026-05-30 15:10:01.039389,603.0,20,At-Risk
USER_0574,2026-06-01 15:10:01.057265,602.0,18,At-Risk
USER_0336,2026-05-27 15:10:01.050321,600.0,23,At-Risk
USER_0943,2026-06-17 15:10:01.069283,598.0,2,Healthy Idle
USER_0263,2026-06-16 15:10:01.048221,595.0,3,Healthy Idle
USER_0740,2026-05-07 15:10:01.062903,595.0,43,High-Risk Stagnant
USER_0916,2026-06-11 15:10:01.068436,591.0,8,Healthy Idle
USER_0274,2026-04-11 15:10:01.048513,590.0,69,High-Risk Stagnant
USER_0868,2026-05-24 15:10:01.066862,585.0,26,At-Risk
USER_0150,2026-05-11 15:10:01.044007,582.0,39,High-Risk Stagnant
USER_0314,2026-06-05 15:10:01.049802,581.0,14,Healthy Idle
USER_0921,2026-06-10 15:10:01.068565,570.0,9,Healthy Idle
USER_0203,2026-06-18 15:10:01.046097,563.0,1,Healthy Idle
USER_0721,2026-06-10 15:10:01.062042,533.0,9,Healthy Idle
USER_0756,2026-06-04 15:10:01.063365,533.0,15,At-Risk
USER_0223,2026-04-03 15:10:01.046944,530.0,77,High-Risk Stagnant
USER_0871,2026-05-12 15:10:01.066949,525.0,38,High-Risk Stagnant
USER_0945,2026-05-28 15:10:01.069334,522.0,22,At-Risk
USER_0184,2026-06-12 15:10:01.045418,516.0,7,Healthy Idle
USER_0458,2026-04-19 15:10:01.053974,516.0,61,High-Risk Stagnant
USER_0618,2026-05-06 15:10:01.058596,513.0,44,High-Risk Stagnant
USER_0229,2026-05-20 15:10:01.047094,511.0,30,At-Risk
USER_0800,2026-05-22 15:10:01.064774,503.0,28,At-Risk
USER_0059,2026-03-26 15:10:01.041149,499.0,85,High-Risk Stagnant
USER_0337,2026-05-23 15:10:01.050339,497.0,27,At-Risk
USER_0077,2026-06-17 15:10:01.041578,495.0,2,Healthy Idle
USER_0603,2026-06-11 15:10:01.058161,495.0,8,Healthy Idle
USER_0509,2026-04-21 15:10:01.055373,493.0,59,High-Risk Stagnant
USER_0071,2026-06-15 15:10:01.041437,491.0,4,Healthy Idle
USER_0395,2026-06-01 15:10:01.052034,487.0,18,At-Risk
USER_0942,2026-05-08 15:10:01.069274,486.0,42,High-Risk Stagnant
USER_0247,2026-05-30 15:10:01.047642,482.0,20,At-Risk
USER_0553,2026-05-04 15:10:01.056746,475.0,46,High-Risk Stagnant
USER_0364,2026-04-21 15:10:01.051025,474.0,59,High-Risk Stagnant
USER_0158,2026-05-29 15:10:01.044302,473.0,21,At-Risk
USER_0319,2026-05-15 15:10:01.049946,472.0,35,High-Risk Stagnant
USER_0047,2026-06-10 15:10:01.040761,471.0,9,Healthy Idle
USER_0880,2026-04-18 15:10:01.067253,470.0,62,High-Risk Stagnant
USER_0541,2026-05-15 15:10:01.056425,468.0,35,High-Risk Stagnant
USER_0272,2026-04-13 15:10:01.048456,467.0,67,High-Risk Stagnant
USER_0125,2026-05-10 15:10:01.043155,462.0,40,High-Risk Stagnant
USER_0506,2026-04-18 15:10:01.055306,461.0,62,High-Risk Stagnant
USER_0812,2026-06-08 15:10:01.065055,461.0,11,Healthy Idle
USER_0090,2026-06-12 15:10:01.042007,456.0,7,Healthy Idle
USER_0713,2026-04-22 15:10:01.061808,456.0,58,High-Risk Stagnant
USER_0734,2026-06-02 15:10:01.062702,456.0,17,At-Risk
USER_0686,2026-06-03 15:10:01.060547,450.0,16,At-Risk
USER_0311,2026-05-18 15:10:01.049764,449.0,32,High-Risk Stagnant
USER_0339,2026-06-09 15:10:01.050360,445.0,10,Healthy Idle
USER_0111,2026-05-08 15:10:01.042734,442.0,42,High-Risk Stagnant
USER_0816,2026-06-11 15:10:01.065174,441.0,8,Healthy Idle
USER_0173,2026-04-09 15:10:01.044981,440.0,71,High-Risk Stagnant
USER_0501,2026-04-03 15:10:01.055197,440.0,77,High-Risk Stagnant
USER_0136,2026-04-22 15:10:01.043477,436.0,58,High-Risk Stagnant
USER_0227,2026-04-21 15:10:01.047050,436.0,59,High-Risk Stagnant
USER_0048,2026-06-19 15:10:01.040774,434.0,0,Healthy Idle
USER_0333,2026-03-27 15:10:01.050256,429.0,84,High-Risk Stagnant
USER_0196,2026-05-16 15:10:01.045814,427.0,34,High-Risk Stagnant
USER_0736,2026-05-20 15:10:01.062770,427.0,30,At-Risk
USER_0211,2026-04-11 15:10:01.046598,424.0,69,High-Risk Stagnant
USER_0027,2026-04-09 15:10:01.040176,419.0,71,High-Risk Stagnant
USER_0102,2026-05-24 15:10:01.042442,419.0,26,At-Risk
USER_0088,2026-06-05 15:10:01.041944,417.0,14,Healthy Idle
USER_0474,2026-05-18 15:10:01.054415,416.0,32,High-Risk Stagnant
USER_0719,2026-05-15 15:10:01.061981,416.0,35,High-Risk Stagnant
USER_0609,2026-05-13 15:10:01.058318,411.0,37,High-Risk Stagnant
USER_0386,2026-06-03 15:10:01.051787,408.0,16,At-Risk
USER_0642,2026-06-14 15:10:01.059289,404.0,5,Healthy Idle
USER_0979,2026-05-21 15:10:01.070674,404.0,29,At-Risk
USER_0695,2026-06-02 15:10:01.061113,402.0,17,At-Risk
USER_0835,2026-03-25 15:10:01.065877,402.0,86,High-Risk Stagnant
USER_0239,2026-04-02 15:10:01.047384,400.0,78,High-Risk Stagnant
USER_0705,2026-06-13 15:10:01.061464,400.0,6,Healthy Idle
USER_0493,2026-06-19 15:10:01.055052,398.0,0,Healthy Idle
USER_0926,2026-06-07 15:10:01.068652,397.0,12,Healthy Idle
USER_0232,2026-06-13 15:10:01.047174,395.0,6,Healthy Idle
USER_0269,2026-05-19 15:10:01.048364,394.0,31,High-Risk Stagnant
USER_0752,2026-05-06 15:10:01.063273,394.0,44,High-Risk Stagnant
USER_0152,2026-05-03 15:10:01.044037,393.0,47,High-Risk Stagnant
USER_0037,2026-05-18 15:10:01.040419,392.0,32,High-Risk Stagnant
USER_0252,2026-05-30 15:10:01.047835,392.0,20,At-Risk
USER_0461,2026-05-23 15:10:01.054049,391.0,27,At-Risk
USER_0417,2026-06-10 15:10:01.052754,388.0,9,Healthy Idle
USER_0633,2026-05-03 15:10:01.059103,388.0,47,High-Risk Stagnant
USER_0923,2026-06-05 15:10:01.068585,387.0,14,Healthy Idle
USER_0387,2026-06-12 15:10:01.051803,386.0,7,Healthy Idle
USER_0556,2026-06-04 15:10:01.056796,385.0,15,At-Risk
USER_0655,2026-04-30 15:10:01.059657,384.0,50,High-Risk Stagnant
USER_0996,2026-06-13 15:10:01.071120,383.0,6,Healthy Idle
USER_0496,2026-06-07 15:10:01.055111,380.0,12,Healthy Idle
USER_0929,2026-06-18 15:10:01.068763,380.0,1,Healthy Idle
USER_0313,2026-04-05 15:10:01.049795,377.0,75,High-Risk Stagnant
USER_0698,2026-05-15 15:10:01.061189,377.0,35,High-Risk Stagnant
USER_0348,2026-06-13 15:10:01.050599,376.0,6,Healthy Idle
USER_0802,2026-06-13 15:10:01.064801,374.0,6,Healthy Idle
USER_0066,2026-04-27 15:10:01.041313,373.0,53,High-Risk Stagnant
USER_0157,2026-06-10 15:10:01.044286,373.0,9,Healthy Idle
USER_0338,2026-05-15 15:10:01.050347,373.0,35,High-Risk Stagnant
USER_0895,2026-05-23 15:10:01.067784,372.0,27,At-Risk
USER_0545,2026-06-04 15:10:01.056540,368.0,15,At-Risk
USER_0703,2026-06-13 15:10:01.061407,368.0,6,Healthy Idle
USER_0352,2026-05-28 15:10:01.050656,367.0,22,At-Risk
USER_0690,2026-05-12 15:10:01.060744,361.0,38,High-Risk Stagnant
USER_0043,2026-06-19 15:10:01.040653,359.0,0,Healthy Idle
USER_0785,2026-04-23 15:10:01.064288,358.0,57,High-Risk Stagnant
USER_0215,2026-05-16 15:10:01.046675,353.0,34,High-Risk Stagnant
USER_0572,2026-05-22 15:10:01.057227,346.0,28,At-Risk
USER_0592,2026-06-17 15:10:01.057853,343.0,2,Healthy Idle
USER_0730,2026-05-21 15:10:01.062549,343.0,29,At-Risk
USER_0073,2026-06-09 15:10:01.041457,340.0,10,Healthy Idle
USER_0275,2026-04-07 15:10:01.048520,340.0,73,High-Risk Stagnant
USER_0854,2026-06-10 15:10:01.066441,338.0,9,Healthy Idle
USER_0178,2026-06-13 15:10:01.045147,331.0,6,Healthy Idle
USER_0584,2026-05-10 15:10:01.057560,329.0,40,High-Risk Stagnant
USER_0134,2026-06-05 15:10:01.043417,325.0,14,Healthy Idle
USER_0031,2026-04-12 15:10:01.040304,316.0,68,High-Risk Stagnant
USER_0442,2026-04-17 15:10:01.053562,316.0,63,High-Risk Stagnant
USER_0612,2026-05-30 15:10:01.058401,312.0,20,At-Risk
USER_0791,2026-05-31 15:10:01.064456,311.0,19,At-Risk
USER_0160,2026-05-05 15:10:01.044413,307.0,45,High-Risk Stagnant
USER_0051,2026-05-16 15:10:01.040860,303.0,34,High-Risk Stagnant
USER_0987,2026-05-24 15:10:01.070878,303.0,26,At-Risk
USER_0787,2026-04-12 15:10:01.064350,300.0,68,High-Risk Stagnant
USER_0427,2026-06-01 15:10:01.053078,289.0,18,At-Risk
USER_0885,2026-06-08 15:10:01.067431,289.0,11,Healthy Idle
USER_0754,2026-04-29 15:10:01.063317,288.0,51,High-Risk Stagnant
USER_0893,2026-06-07 15:10:01.067737,288.0,12,Healthy Idle
USER_0842,2026-04-09 15:10:01.066065,284.0,71,High-Risk Stagnant
USER_0245,2026-06-09 15:10:01.047585,281.0,10,Healthy Idle
USER_0955,2026-03-31 15:10:01.069712,280.0,80,High-Risk Stagnant
USER_0843,2026-06-14 15:10:01.066077,279.0,5,Healthy Idle
USER_0922,2026-05-12 15:10:01.068578,276.0,38,High-Risk Stagnant
USER_0360,2026-05-25 15:10:01.050916,273.0,25,At-Risk
USER_0214,2026-06-18 15:10:01.046668,272.0,1,Healthy Idle
USER_0994,2026-05-01 15:10:01.071101,271.0,49,High-Risk Stagnant
USER_0471,2026-05-24 15:10:01.054323,263.0,26,At-Risk
USER_0032,2026-06-16 15:10:01.040313,253.0,3,Healthy Idle
USER_0540,2026-04-18 15:10:01.056418,252.0,62,High-Risk Stagnant
USER_0806,2026-05-13 15:10:01.064888,250.0,37,High-Risk Stagnant
USER_0007,2026-05-17 15:10:01.039544,244.0,33,High-Risk Stagnant
USER_0382,2026-03-31 15:10:01.051694,239.0,80,High-Risk Stagnant
USER_0980,2026-04-16 15:10:01.070684,238.0,64,High-Risk Stagnant
USER_0606,2026-06-01 15:10:01.058230,236.0,18,At-Risk
USER_0801,2026-03-29 15:10:01.064786,228.0,82,High-Risk Stagnant
USER_0857,2026-04-07 15:10:01.066495,225.0,73,High-Risk Stagnant
USER_0966,2026-04-17 15:10:01.070152,224.0,63,High-Risk Stagnant
USER_0072,2026-06-02 15:10:01.041450,223.0,17,At-Risk
USER_0257,2026-06-01 15:10:01.048029,217.0,18,At-Risk
USER_0469,2026-04-26 15:10:01.054283,217.0,54,High-Risk Stagnant
USER_0913,2026-04-17 15:10:01.068330,217.0,63,High-Risk Stagnant
USER_0060,2026-04-10 15:10:01.041157,216.0,70,High-Risk Stagnant
USER_0130,2026-05-11 15:10:01.043314,216.0,39,High-Risk Stagnant
USER_0151,2026-06-14 15:10:01.044019,215.0,5,Healthy Idle
USER_0581,2026-04-14 15:10:01.057510,207.0,66,High-Risk Stagnant
USER_0624,2026-05-26 15:10:01.058812,206.0,24,At-Risk
USER_0187,2026-04-30 15:10:01.045521,205.0,50,High-Risk Stagnant
USER_0850,2026-05-26 15:10:01.066311,202.0,24,At-Risk
USER_0523,2026-06-03 15:10:01.055798,197.0,16,At-Risk
USER_0586,2026-05-16 15:10:01.057621,195.0,34,High-Risk Stagnant
USER_0828,2026-05-19 15:10:01.065630,188.0,31,High-Risk Stagnant
USER_0896,2026-05-11 15:10:01.067792,176.0,39,High-Risk Stagnant
USER_0720,2026-05-07 15:10:01.062007,173.0,43,High-Risk Stagnant
USER_0392,2026-06-02 15:10:01.051946,172.0,17,At-Risk
USER_0522,2026-05-29 15:10:01.055782,165.0,21,At-Risk
USER_0564,2026-05-06 15:10:01.057003,163.0,44,High-Risk Stagnant
USER_0287,2026-03-27 15:10:01.048960,162.0,84,High-Risk Stagnant
USER_0959,2026-06-01 15:10:01.069849,161.0,18,At-Risk
USER_0179,2026-03-27 15:10:01.045159,158.0,84,High-Risk Stagnant
USER_0341,2026-06-01 15:10:01.050410,153.0,18,At-Risk
USER_0941,2026-06-03 15:10:01.069262,151.0,16,At-Risk
USER_0322,2026-05-04 15:10:01.050044,147.0,46,High-Risk Stagnant
USER_0344,2026-04-09 15:10:01.050494,146.0,71,High-Risk Stagnant
USER_0507,2026-06-14 15:10:01.055319,146.0,5,Healthy Idle
USER_0648,2026-04-02 15:10:01.059441,145.0,78,High-Risk Stagnant
USER_0867,2026-06-18 15:10:01.066849,140.0,1,Healthy Idle
USER_0370,2026-04-27 15:10:01.051230,137.0,53,High-Risk Stagnant
USER_0018,2026-06-18 15:10:01.039942,129.0,1,Healthy Idle
USER_0063,2026-05-13 15:10:01.041242,116.0,37,High-Risk Stagnant
USER_0026,2026-05-27 15:10:01.040169,115.0,23,At-Risk
USER_0171,2026-04-04 15:10:01.044907,115.0,76,High-Risk Stagnant
USER_0477,2026-03-28 15:10:01.054501,115.0,83,High-Risk Stagnant
USER_0635,2026-05-27 15:10:01.059127,115.0,23,At-Risk
USER_0505,2026-05-30 15:10:01.055298,114.0,20,At-Risk
USER_0307,2026-05-11 15:10:01.049684,107.0,39,High-Risk Stagnant
USER_0485,2026-06-05 15:10:01.054806,105.0,14,Healthy Idle
USER_0282,2026-06-12 15:10:01.048784,100.0,7,Healthy Idle
USER_0441,2026-05-17 15:10:01.053555,92.0,33,High-Risk Stagnant
USER_0225,2026-04-13 15:10:01.047014,91.0,67,High-Risk Stagnant
USER_0309,2026-05-06 15:10:01.049710,89.0,44,High-Risk Stagnant
USER_0193,2026-05-10 15:10:01.045723,88.0,40,High-Risk Stagnant
USER_0017,2026-04-25 15:10:01.039935,80.0,55,High-Risk Stagnant
USER_0995,2026-04-03 15:10:01.071113,79.0,77,High-Risk Stagnant
USER_0777,2026-05-03 15:10:01.064124,78.0,47,High-Risk Stagnant
USER_0416,2026-04-05 15:10:01.052747,70.0,75,High-Risk Stagnant
USER_0268,2026-06-13 15:10:01.048357,69.0,6,Healthy Idle
USER_0324,2026-05-13 15:10:01.050071,63.0,37,High-Risk Stagnant
USER_0462,2026-05-14 15:10:01.054056,62.0,36,High-Risk Stagnant
USER_0131,2026-03-23 15:10:01.043321,60.0,88,High-Risk Stagnant
USER_0494,2026-05-27 15:10:01.055059,57.0,23,At-Risk
USER_0859,2026-06-12 15:10:01.066542,56.0,7,Healthy Idle
USER_0780,2026-04-21 15:10:01.064157,55.0,59,High-Risk Stagnant
USER_0976,2026-05-15 15:10:01.070583,55.0,35,High-Risk Stagnant
USER_0805,2026-06-14 15:10:01.064880,45.0,5,Healthy Idle
USER_0763,2026-05-26 15:10:01.063543,42.0,24,At-Risk
USER_0091,2026-03-29 15:10:01.042014,41.0,82,High-Risk Stagnant
USER_0669,2026-06-02 15:10:01.060091,41.0,17,At-Risk
USER_0761,2026-05-30 15:10:01.063501,38.0,20,At-Risk
USER_0429,2026-04-27 15:10:01.053126,36.0,53,High-Risk Stagnant
USER_0351,2026-05-15 15:10:01.050643,34.0,35,High-Risk Stagnant
USER_0811,2026-04-18 15:10:01.065047,28.0,62,High-Risk Stagnant
USER_0349,2026-05-15 15:10:01.050607,24.0,35,High-Risk Stagnant
USER_0676,2026-05-02 15:10:01.060229,24.0,48,High-Risk Stagnant
USER_0981,2026-05-13 15:10:01.070691,24.0,37,High-Risk Stagnant
USER_0660,2026-05-28 15:10:01.059787,22.0,22,At-Risk
USER_0873,2026-04-01 15:10:01.067009,18.0,79,High-Risk Stagnant
USER_0444,2026-04-19 15:10:01.053605,16.0,61,High-Risk Stagnant
USER_0456,2026-03-22 15:10:01.053948,1.0,89,High-Risk Stagnant
